RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	ADM2	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME	FULL_NAME	FULL_NAME_ND	MODIFY_DATE
1	-2155307	-2988324	52.2	4.7	521200	44200	31UFT1618184645	NN31-12	T	PLDR		NL	11					N				WASSENAARSEPOLDER	Wassenaarse Polder	Wassenaarse Polder	1994-01-08
1	-2155305	-2988321	52.166667	4.366667	521000	42200	31UET9347180456	NN31-12	L	PRK		NL	11					N				BOSWACHTERIJWASSENAAR	Boswachterij Wassenaar	Boswachterij Wassenaar	1994-01-08
1	-2156464	-2989737	51.933333	6.066667	515600	60400	32UKC9834757689	NM32-01	P	PPLX		NL	03					N				ZONNEMAAT	Zonnemaat	Zonnemaat	1994-01-08
1	-2156452	-2989724	51.95	6.333333	515700	62000	32ULC1674458836	NM32-01	H	CNL		NL	03					N				ZOMPESLOOT	Zompesloot	Zompesloot	1994-01-08
1	-2156449	-2989721	53.266667	6.966667	531600	65800	32ULE6439303864	NN32-07	P	PPL		NL	04					N				ZOMERDIJK	Zomerdijk	Zomerdijk	1994-01-08
1	-2156447	-2989718	52.15	4.5	520900	43000	31UFT0262878783	NN31-12	H	CNL		NL	11					N				ZOETERWOUDSESINGEL	Zoeterwoudsesingel	Zoeterwoudsesingel	1994-01-08
1	-2149613	-2981196	51.483333	4.233333	512900	41400	31UET8563904297	NM31-03	H	FLTT		NL	06					N				MOLENPLAAT	Molenplaat	Molenplaat	1994-01-08
1	-2156030	-2989197	53.133333	6.5	530800	63000	32ULD3275690023	NN32-07	L	LCTY		NL	01					N				WITTEVEENSKAMPEN	Witte Veenskampen	Witte Veenskampen	1994-01-08
1	-2155267	-2988275	53.2	5.516667	531200	53100	31UFU6809897476	NN31-09	P	PPL		NL	02					N				WAR	War	War	1994-01-08
1	-2155257	-2988263	51.8	4.766667	514800	44600	31UFT2181840270	NM31-03	H	STMC		NL	11					N				WANTIJ	Wantij	Wantij	1994-01-08
1	-2150355	-2982114	52.15	5.766667	520900	54600	31UFT8928081332	NN31-12	V	HTH		NL	03					N				NOORDERHEIDE	Noorderheide	Noorderheide	1994-01-08
1	-2154393	-2987207	53.35	5.883333	532100	55300	31UFV9191015082	NN31-09	P	PPL		NL	02					N				VAARDEBUREN	Vaardeburen	Vaardeburen	1994-01-08
1	-2154389	-2987203	50.766667	5.966667	504600	55800	31UGS0919428075	NM31-06	L	PRK		NL	05					N				BOSWACHTERIJVAALS	Boswachterij Vaals	Boswachterij Vaals	1994-01-08
1	-2154384	-2987198	52.833333	6.083333	525000	60500	32ULD0353157717	NN32-10	S	FRM		NL	01					N				HOEVEUTRECHT	Hoeve Utrecht	Hoeve Utrecht	1994-01-08
1	-2154375	-2987187	53.333333	6.583333	532000	63500	32ULE3908212075	NN32-07	H	CNL		NL	04					V				USKWERDERMAAR	Uskwerdermaar	Uskwerdermaar	1994-01-08
1	-2154375	-2986947	53.333333	6.583333	532000	63500	32ULE3908212075	NN32-07	H	CNL		NL	04					V				TUSKWERDERMAAR	’t Uskwerder Maar	't Uskwerder Maar	1994-01-08
1	-2149546	-2981116	52.1	5.416667	520600	52500	31UFT6552474916	NN31-12	S	BDG		NL	09					N				MOFFERBRUG	Mofferbrug	Mofferbrug	1994-01-08
1	-2148779	-2972792	52.083333	4.65	520500	43900	31UFT1305971591	NN31-12	P	PPL		NL	11					V				DELOETE	De Loete	De Loete	1994-01-08
1	-2148777	-2980182	51.45	5.633333	512700	53800	31UFT8297203158	NM31-03	P	PPL		NL	06					N				LOESWIJK	Loeswijk	Loeswijk	1994-01-08
1	-2148768	-2980169	51.883333	5.766667	515300	54600	31UFT9040951680	NM31-03	S	CSTL		NL	03					N				KASTEELLOENEN	Kasteel Loenen	Kasteel Loenen	1994-01-08
1	-2153573	-2986113	51.783333	4.683333	514700	44100	31UFT1611538281	NM31-03	P	PPLX		NL	11					N				STERRENBURG	Sterrenburg	Sterrenburg	1994-01-08
1	-2153567	-2986106	53.4	5.266667	532400	51600	31UFV5069619162	NN31-09	H	MRSH		NL	02					N				STERNEPLAK	Sterneplak	Sterneplak	1994-01-08
1	-2153565	-2986102	51.383333	5.583333	512300	53500	31UFS7976095622	NM31-03	H	STM		NL	06					V				STERKSELSCHEA	Sterkselsche A	Sterkselsche A	1994-01-08
1	-2156121	-2989305	52.983333	5.466667	525900	52800	31UFU6558973263	NN31-12	H	CNL		NL	02					V				TREKVAARTVANWORKUMNAARBOLSWARD	Trekvaart van Workum naar Bolsward	Trekvaart van Workum naar Bolsward	1994-01-08
1	-2147968	-2979193	52.233333	5.616667	521400	53700	31UFT7868590217	NN31-12	P	PPL		NL	03					N				KRACHTIGHUIZEN	Krachtighuizen	Krachtighuizen	1994-01-08
1	-2147963	-2979187	51.683333	3.666667	514100	34000	31UET4608926029	NM31-02	H	SHOL		NL	10					N				KRABBENPLAAT	Krabbenplaat	Krabbenplaat	1994-01-08
1	-2147948	-2979167	52.383333	4.583333	522300	43500	31UFU0776204855	NN31-12	L	RESN		NL	07					N				KRAANTJELEK	Kraantje Lek	Kraantje Lek	1994-01-08
1	-2147946	-2979165	53.083333	5.95	530500	55700	31UFU9757085609	NN31-09	L	LCTY		NL	02					N				KRAANLANDEN	Kraanlanden	Kraanlanden	1994-01-08
1	-2147941	-2979158	51.783333	4.133333	514700	40800	31UET7817837548	NM31-03	T	PLDR		NL	11					N				POLDERKRAAIJESTEIN	Polder Kraaijestein	Polder Kraaijestein	1994-01-08
1	-2152751	-2985105	53.066667	6.683333	530400	64100	32ULD4477982196	NN32-07	L	LCTY		NL	01					N				SCHIPBORGERSTRUBBEN	Schipborgerstrubben	Schipborgerstrubben	1994-01-08
1	-2152744	-2985097	50.966667	5.983333	505800	55900	31UGS0947050356	NM31-06	P	PPL		NL	05					N				SCHINVELD	Schinveld	Schinveld	1994-01-08
1	-2155297	-2988312	53.15	5.9	530900	55400	31UFU9392292886	NN31-09	P	PPL		NL	02					N				WARTENA	Wartena	Wartena	1994-01-08
1	-2155281	-2988294	52.733333	4.733333	524400	44400	31UFU1703544016	NN31-12	P	PPL		NL	07					N				WARMENHUIZEN	Warmenhuizen	Warmenhuizen	1994-01-08
1	-2151155	-2983108	53.133333	6	530800	60000	32UKD9931591308	NN32-07	P	PPL		NL	02					N				OUDEGA	Oudega	Oudega	1994-01-08
1	-2154422	-2987242	52.183333	4.433333	521100	42600	31UET9799482398	NN31-12	P	PPL		NL	11					N				VALKENBURG	Valkenburg	Valkenburg	1994-01-08
1	-2154421	-2987241	51.55	4.833333	513300	45000	31UFT2711212583	NM31-03	P	PPL		NL	06					N				VALKENBURG	Valkenburg	Valkenburg	1994-01-08
1	-2154418	-2987236	51.966667	5.433333	515800	52600	31UFT6716260127	NM31-03	P	PPL		NL	03					N				VALENTIJN	Valentijn	Valentijn	1994-01-08
1	-2151921	-2984041	53.166667	7.066667	531000	70400	32ULD7076092557	NN32-07	H	CNL		NL	04					N				RAAIING	Raaiing	Raaiing	1994-01-08
1	-2151920	-2984040	51.4	6.15	512400	60900	32ULB0175998163	NM32-01	P	PPL		NL	05					N				RAAIEIND	Raaieind	Raaieind	1994-01-08
1	-2151904	-2984022	52.25	5.633333	521500	53800	31UFT7975592112	NN31-12	V	FRST		NL	03					N				PUTTERBOS	Putterbos	Putterbos	1994-01-08
1	-2151899	-2984015	52.066667	4.65	520400	43900	31UFT1310169738	NN31-12	T	PLDR		NL	11					N				POLDERDEPUTTE	Polder de Putte	Polder de Putte	1994-01-08
1	-2151068	-2983003	51.4	4.333333	512400	42000	31UES9275195151	NM31-03	P	PPL		NL	06					N				OSSENDRECHT	Ossendrecht	Ossendrecht	1994-01-08
1	-2152784	-2985147	51.883333	4.716667	515300	44300	31UFT1815249455	NM31-03	T	HLL		NL	11					N				SCHOONENBURGSCHEHEUVEL	Schoonenburgsche Heuvel	Schoonenburgsche Heuvel	1994-01-08
1	-2150254	-2981995	52.233333	5.15	521400	50900	31UFT4682189169	NN31-12	P	PPLX		NL	07					N				NIMRODPARK	Nimrodpark	Nimrodpark	1994-01-08
1	-2152735	-2985084	50.75	5.983333	504500	55900	31UGS1044326269	NM31-06	L	PRK		NL	05					N				SCHIMPERBOS	Schimperbos	Schimperbos	1994-01-08
1	-2151968	-2984096	52.4	5	522400	50000	31UFU3606707411	NN31-12	H	LK		NL	07					N				RANSDORPERDIE	Ransdorper Die	Ransdorper Die	1994-01-08
1	-2156843	-3206475	51.9	4.466667	515400	42800	31UFT0090950932	NM31-03	H	STMC		NL	11					N				DELFSHAVENSCHESCHIE	Delfshavensche Schie	Delfshavensche Schie	1994-01-08
1	-2156828	-2990173	52.616667	5.65	523700	53900	31UFU7939732927	NN31-12	T	PT		NL	16					V				ZWOLSCHEHOEK	Zwolschehoek	Zwolschehoek	1999-06-10
1	-2156826	-2990171	52.433333	6.033333	522600	60200	32UKD9833213377	NN32-10	L	PRK		NL	03					V				ZWOLSCHEBOSCH	Zwolsche Bosch	Zwolsche Bosch	1994-01-08
1	-2149439	-2980992	52.8	5	524800	50000	31UFU3483351897	NN31-12	P	PPL		NL	07					N				MIDDENMEER	Middenmeer	Middenmeer	1994-01-08
1	-2151149	-2983101	53.283333	5	531700	50000	31UFV3333305655	NN31-09	L	RESN		NL	02					N				OUDEEENDENKOOI	Oude Eendenkooi	Oude Eendenkooi	1994-01-08
1	-2151142	-2973975	52.7	6.4	524200	62400	32ULD2432242071	NN32-10	H	STM		NL	01					V				ECHTENERSTROOM	Echtenerstroom	Echtenerstroom	1994-01-08
1	-2151138	-2978608	51.733333	4.05	514400	40300	31UET7251031901	NM31-03	H	CNL		NL	04					V				KLAASJESWATER	Klaasjeswater	Klaasjeswater	1994-01-08
1	-2156022	-2989187	52.8	6.683333	524800	64100	32ULD4382252538	NN32-10	L	LCTY		NL	01					N				WITTEVEEN	Witteveen	Witteveen	1994-01-08
1	-2156021	-2989186	51.6	3.966667	513600	35800	31UET6695116993	NM31-02	H	CHNM		NL	10					N				WITTETONNENVLIJE	Witte Tonnen Vlije	Witte Tonnen Vlije	1994-01-08
1	-2150319	-2982164	52.75	6.083333	524500	60500	32ULD0315548450	NN32-10	P	PPLX		NL	15					V				NOORDGIETHOORN	Noord Giethoorn	Noord Giethoorn	1994-01-08
1	-2155194	-2988135	53.35	5.916667	532100	55500	31UFV9412815172	NN31-09	P	PPL		NL	02					V				WAAKSENS	Waaksens	Waaksens	1994-01-08
1	-2155186	-2988281	52.783333	4.916667	524700	45500	31UFU2926549891	NN31-12	H	CNL		NL	07					V				WARDKANAAL	Wardkanaal	Wardkanaal	1994-01-08
1	-2151444	-2983441	51.566667	4.466667	513400	42800	31UFT0165413863	NM31-03	L	LCTY		NL	06					N				OVERESSELIJK	Overesselijk	Overesselijk	1994-01-08
1	-2151442	-2983437	51.716667	4.95	514300	45700	31UFT3470631326	NM31-03	T	PLDR		NL	06					N				OVERDIEPSCHEPOLDER	Overdiepsche Polder	Overdiepsche Polder	1994-01-08
1	-2147388	-2978510	51.333333	6.066667	512000	60400	32UKB9566790979	NM32-01	L	PRK		NL	05					V				KESSELSCHEBERGEN	Kesselsche Bergen	Kesselsche Bergen	1994-01-08
1	-2154671	-2987549	53.2	6.516667	531200	63100	32ULD3412897398	NN32-07	T	PLDR		NL	04					N				POLDERDEVERBETERING	Polder de Verbetering	Polder de Verbetering	1994-01-08
1	-2154669	-2987508	51.716667	6.033333	514300	60200	32UKC9507533692	NM32-01	P	PPL		NL	05					V				VEN	Ven	Ven	1994-01-08
1	-2153861	-2986484	51.933333	4.283333	515600	41700	31UET8823154401	NM31-03	P	PPL		NL	11					N				TERLUCHT	Ter Lucht	Ter Lucht	1994-01-08
1	-2153853	-2986473	52.9	6.033333	525400	60200	32ULD0047065268	NN32-10	P	PPL		NL	02					V				TERIDZART	Ter Idzart	Ter Idzart	1994-01-08
1	-2153853	-2986474	52.9	6.033333	525400	60200	32ULD0047065268	NN32-10	P	PPL		NL	02					V				TERIDZERD	Ter Idzerd	Ter Idzerd	1994-01-08
1	-2156771	-2990100	51.866667	4.216667	515200	41300	31UET8377146908	NM31-03	A	ADM2		NL	11					H		Zwartewaal	Gemeente	GEMEENTEZWARTEWAAL	Gemeente Zwartewaal	Gemeente Zwartewaal	2007-02-14
1	-2156762	-2990091	53	5.666667	530000	54000	31UFU7894375597	NN31-09	T	PLDR		NL	02					N				POLDERHETZWARTEPAARD	Polder het Zwarte Paard	Polder het Zwarte Paard	1994-01-08
1	-2156759	-2990088	53.083333	6.35	530500	62100	32ULD2251884823	NN32-07	S	FT		NL	01					N				ZWARTENDIJKSTERSCHANS	Zwartendijksterschans	Zwartendijksterschans	1994-01-08
1	-2148623	-2979891	51.966667	5.683333	515800	54100	31UFT8433360732	NM31-03	S	FY		NL	03					V				LEKSKESVEER	Lekskesveer	Lekskesveer	1994-01-08
1	-2155944	-2989097	52.266667	4.933333	521600	45600	31UFT3192892459	NN31-12	H	STM		NL	09					N				WINKEL	Winkel	Winkel	1994-01-08
1	-2154261	-2987050	51.883333	5.883333	515300	55300	31UFT9843751992	NM31-03	P	PPL		NL	03					N				TZAND	’t Zand	't Zand	1994-01-08
1	-2153482	-2986009	53.316667	6.7	531900	64200	32ULE4679009965	NN32-07	A	ADM2		NL	04					N		(( Stedum ))	Gemeente	GEMEENTESTEDUM	Gemeente )) (( Stedum	Gemeente )) (( Stedum	2007-02-14
1	-2153477	-2986002	52.266667	5.766667	521600	54600	31UFT8878494304	NN31-12	L	PRK		NL	03					N				STAVERDEN	Staverden	Staverden	1994-01-08
1	-2147849	-2979044	52.183333	5.716667	521100	54300	31UFT8572184909	NN31-12	V	HTH		NL	03					N				KOOTWIJKSCHEVELD	Kootwijksche Veld	Kootwijksche Veld	1994-01-08
1	-2155179	-2988159	51.833333	5.266667	515000	51600	31UFT5617644931	NM31-03	P	PPL		NL	03					N				WAARDENBURG	Waardenburg	Waardenburg	1994-01-08
1	-2151847	-2983945	51.55	4.883333	513300	45300	31UFT3057912671	NM31-03	V	FRST		NL	06					V				PRINSEBOSCH	Prinsebosch	Prinsebosch	1994-01-08
1	-2151842	-2983943	51.916667	4.483333	515500	42900	31UFT0201852809	NM31-03	P	PPLX		NL	11					V				NOORDPRINSALEXANDERPOLDER	Noord Prins Alexanderpolder	Noord Prins Alexanderpolder	1994-01-08
1	-2151418	-2982710	52.933333	5.816667	525600	54900	31UFU8929868568	NN31-12	P	PPL		NL	02					V				OOSTERHAULE	Oosterhaule	Oosterhaule	1994-01-08
1	-2156313	-2989552	53.05	6.55	530300	63300	32ULD3578380639	NN32-07	P	PPL		NL	01					V				ZEIEN	Zeien	Zeien	1994-01-08
1	-2148142	-2979400	53.216667	6.333333	531300	62000	32ULD2195499693	NN32-07	P	PPL		NL	04					N				KUZEMER	Kuzemer	Kuzemer	1994-01-08
1	-2150611	-2982434	51.583333	5.2	513500	51200	31UFT5242116990	NM31-03	P	PPL		NL	06					N				OISTERWIJK	Oisterwijk	Oisterwijk	1994-01-08
1	-2150605	-2982426	51.45	5.916667	512700	55500	31UGT0265603904	NM31-03	L	RESN		NL	05					V				OIRLOSCHEPEEL	Oirlosche Peel	Oirlosche Peel	1994-01-08
1	-2149837	-2969713	51.783333	5.05	514700	50300	31UFT4140538928	NM31-03	P	PPL		NL	06					V				ANDEL	Andel	Andel	1994-01-08
1	-2155478	-2988528	52.333333	6.216667	522000	61300	32ULD1036401761	NN32-10	P	PPL		NL	15					N				WESEPE	Wesepe	Wesepe	1994-01-08
1	-2155477	-2988527	52.716667	5.133333	524300	50800	31UFU4409542888	NN31-12	A	ADM2		NL	07					N		Wervershoof	Gemeente	GEMEENTEWERVERSHOOF	Gemeente Wervershoof	Gemeente Wervershoof	2001-11-16
1	-2154658	-2987531	51.966667	6.516667	515800	63100	32ULC2940460244	NM32-01	L	PRK		NL	03					N				VENNEBULTEN	Vennebulten	Vennebulten	1994-01-08
1	-2149794	-2981422	52.433333	4.733333	522600	44400	31UFU1783710650	NN31-12	T	PLDR		NL	07					N				NAUERNASEPOLDER	Nauernase Polder	Nauernase Polder	1994-01-08
1	-2149017	-2980482	51.683333	4.8	514100	44800	31UFT2443627352	NM31-03	P	PPL		NL	06					N				MADE	Made	Made	1994-01-08
1	-2149010	-2980474	51.766667	5.866667	514600	55200	31UFT9780138975	NM31-03	H	CNL		NL	03					V				MAASWAALCANAL	Maas-Waal Canal	Maas-Waal Canal	1994-01-08
1	-2154617	-2987477	51.766667	5.716667	514600	54300	31UFT8745238579	NM31-03	P	PPL		NL	06					N				VELP	Velp	Velp	1994-01-08
1	-2148212	-2979483	52.516667	6.416667	523100	62500	32ULD2471721643	NN32-10	P	PPLX		NL	15					N				LAARAKKERS	Laarakkers	Laarakkers	1994-01-08
1	-2148202	-2979472	52.983333	4.75	525900	44500	31UFU1748371849	NN31-12	H	FLTT		NL	07					N				LAAN	Laan	Laan	1994-01-08
1	-2147380	-2978501	52.2	6.566667	521200	63400	32ULC3370886074	NN32-10	P	PPL		NL	15					N				KERSPEL	Kerspel	Kerspel	1994-01-08
1	-2147376	-2978496	52.05	5.666667	520300	54000	31UFT8284869956	NN31-12	S	EST		NL	03					V				KERNHEIM	Kernheim	Kernheim	1994-01-08
1	-2147369	-2978489	52.216667	4.866667	521300	45200	31UFT2752386779	NN31-12	H	CNL		NL	09					N				KERKVAART	Kerkvaart	Kerkvaart	1994-01-08
1	-2152207	-2984429	52.05	5.266667	520300	51600	31UFT5542569024	NN31-12	P	PPL		NL	09					V				RIJZENBURG	Rijzenburg	Rijzenburg	1994-01-08
1	-2152184	-2984382	52.033333	5.1	520200	50600	31UFT4405166827	NN31-12	S	CSTL		NL	09					N				RIJNHUIZEN	Rijnhuizen	Rijnhuizen	1994-01-08
1	-2154662	-2987537	51.516667	5.966667	513100	55800	31UGT0582911456	NM31-03	A	ADM2		NL	05					V				VENRAIJ	Venraij	Venraij	2001-11-16
1	-2153895	-2986527	52.916667	7.1	525500	70600	32ULD7225164691	NN32-10	P	PPL		NL	04					N				TERWISCH	Ter Wisch	Ter Wisch	1994-01-08
1	-2151368	-2980424	52.166667	5.083333	521000	50500	31UFT4248281622	NN31-12	P	PPL		NL	09					V				MAARSEVEEN	Maarseveen	Maarseveen	1994-01-08
1	-2151368	-2983353	52.166667	5.083333	521000	50500	31UFT4248281622	NN31-12	P	PPL		NL	09					N				OUDMAARSSEVEEN	Oud-Maarsseveen	Oud-Maarsseveen	1994-01-08
1	-2151362	-2983345	51.55	4.316667	513300	41900	31UET9129211811	NM31-03	H	MRSH		NL	06					N				OUDLANDSCHLAAG	Oudlandsch Laag	Oudlandsch Laag	1994-01-08
1	-2151361	-2983344	51.566667	4.35	513400	42100	31UET9356813707	NM31-03	H	STMC		NL	06					N				OUDLANDSCHEWATERGANG	Oudlandsche Watergang	Oudlandsche Watergang	1994-01-08
1	-2149790	-2981417	51.733333	4.9	514400	45400	31UFT3120433088	NM31-03	T	PLDR		NL	06					N				NATHALSPOLDER	Nathalspolder	Nathalspolder	1994-01-08
1	-2152267	-2984490	52.9	6.15	525400	60900	32ULD0831564950	NN32-10	P	PPL		NL	02					N				RODEDORP	Rode Dorp	Rode Dorp	1994-01-08
1	-2152260	-2984480	53.3	5.216667	531800	51300	31UFV4771807935	NN31-09	H	FLTT		NL	02					N				ROBBENHOEK	Robbenhoek	Robbenhoek	1994-01-08
1	-2152248	-2984463	51.566667	4.733333	513400	44400	31UFT2013614267	NM31-03	P	PPL		NL	06					N				RITH	Rith	Rith	1994-01-08
1	-2153424	-2985937	51	5.866667	510000	55200	31UGS0113553737	NM31-03	P	PPLX		NL	05					N				STADBROEK	Stadbroek	Stadbroek	1994-01-08
1	-2153419	-2985930	51.416667	4.383333	512500	42300	31UES9619497069	NM31-03	T	DUNE		NL	06					N				STAARTSCHEDUINEN	Staartsche Duinen	Staartsche Duinen	1994-01-08
1	-2153412	-2976851	51.8	4.25	514800	41500	31UET8619339533	NM31-03	H	STM		NL	11					V				HETSPUI	Het Spui	Het Spui	1994-01-08
1	-2150117	-2981825	51.9	5	515400	50000	31UFT3760051806	NM31-03	A	ADM2		NL	11					N		(( Nieuwland ))	Gemeente	GEMEENTENIEUWLAND	Gemeente )) (( Nieuwland	Gemeente )) (( Nieuwland	2007-02-14
1	-2150115	-2981823	52.2	5.383333	521200	52300	31UFT6287585961	NN31-12	P	PPL		NL	09					N				NIEUWLAND	Nieuwland	Nieuwland	1994-01-08
1	-2152609	-2984937	52.416667	4.616667	522500	43700	31UFU0994808612	NN31-12	T	DUNE		NL	07					N				SCHAPENDUINEN	Schapenduinen	Schapenduinen	1994-01-08
1	-2152600	-2984925	51.433333	6.183333	512600	61100	32ULC0422001779	NM32-01	P	PPL		NL	05					N				SCHANDELO	Schandelo	Schandelo	1994-01-08
1	-2152594	-2984915	52.016667	5.116667	520100	50700	31UFT4524865007	NN31-12	H	CNL		NL	09					V				SCHALKWIJKSCHEWETERING	Schalkwijksche Wetering	Schalkwijksche Wetering	1994-01-08
1	-2152590	-2984910	52.266667	6.2	521600	61200	32ULC0894294392	NN32-10	P	PPL		NL	15					V				SCHALKHAAP	Schalkhaap	Schalkhaap	1994-01-08
1	-2151782	-2983866	51.983333	4.883333	515900	45300	31UFT2933460859	NM31-03	T	PLDR		NL	09					N				POLDERPOLSBROEK	Polder Polsbroek	Polder Polsbroek	1994-01-08
1	-2151778	-2983862	53.166667	5.35	531000	52100	31UFU5708993390	NN31-09	H	SHOL		NL	02					N				POLLEN	Pollen	Pollen	1994-01-08
1	-2150989	-2982911	53.166667	6.2	531000	61200	32ULD1283694473	NN32-07	P	PPL		NL	04					N				OPENDE	Opende	Opende	1994-01-08
1	-2156645	-2989948	53	5.3	530000	51800	31UFU5434274745	NN31-09	H	SHOL		NL	02					N				ZUIDSTEENPLAAT	Zuid Steenplaat	Zuid Steenplaat	1994-01-08
1	-2155866	-2989000	53.083333	6.866667	530500	65200	32ULD5711683668	NN32-07	P	PPL		NL	04					N				WILDERVANK	Wildervank	Wildervank	1994-01-08
1	-2155056	-2988006	52.1	5.45	520600	52700	31UFT6780674992	NN31-12	P	PPL		NL	09					N				VOSKUILEN	Voskuilen	Voskuilen	1994-01-08
1	-2155052	-2988002	51.55	4.616667	513300	43700	31UFT1209112228	NM31-03	P	PPL		NL	06					N				VOSDONK	Vosdonk	Vosdonk	1994-01-08
1	-2154189	-2986942	51.316667	3.583333	511900	33500	31UES4065385202	NM31-02	P	PPL		NL	10					V				TURKEYE	Turkeye	Turkeye	1994-01-08
1	-2151819	-2983909	50.85	5.666667	505100	54000	31UFS8770836533	NM31-06	P	PPLX		NL	05					N				POTTENBERG	Pottenberg	Pottenberg	1994-01-08
1	-2156706	-2990027	52.683333	5.05	524100	50300	31UFU3857339017	NN31-12	P	PPL		NL	07					N				ZWAAGDIJKWEST	Zwaagdijk-West	Zwaagdijk-West	1994-01-08
1	-2148553	-2976152	52.516667	5.45	523100	52700	31UFU6623821327	NN31-12	P	PPL		NL	16					V				HAVENVANLELYSTAD	Haven van Lelystad	Haven van Lelystad	1994-01-08
1	-2148551	-2979896	52.516667	5.483333	523100	52900	31UFU6849921404	NN31-12	P	PPLA		NL	16					N				LELYSTAD	Lelystad	Lelystad	2004-05-06
1	-2148550	-2979894	53.3	6.733333	531800	64400	32ULE4895108040	NN32-07	P	PPL		NL	04					N				LELLENS	Lellens	Lellens	1994-01-08
1	-2148126	-2979383	52.75	5.75	524500	54500	31UFU8559948007	NN31-12	H	CNL		NL	16					N				KUINDERVAART	Kuindervaart	Kuindervaart	1999-06-10
1	-2152955	-2985365	53.1	6.2	530600	61200	32ULD1254687059	NN32-07	P	PPL		NL	02					V				SIGERSWOUDE	Sigerswoude	Sigerswoude	1994-01-08
1	-2152940	-2985335	51.416667	5.633333	512500	53800	31UFS8310699452	NM31-03	H	MRSH		NL	06					N				SHEERENVEN	’s-Heerenven	's-Heerenven	1994-01-08
1	-2152938	-2985333	52.533333	6.016667	523200	60100	32UKD9765924542	NN32-10	P	PPL		NL	15					N				SHEERENBROEK	’s-Heerenbroek	's-Heerenbroek	1994-01-08
1	-2154654	-2987526	51.366667	6.166667	512200	61000	32ULB0277594412	NM32-01	P	PPL		NL	05					N				VENLO	Venlo	Venlo	1994-01-08
1	-2152131	-2984317	52.266667	6.233333	521600	61400	32ULC1121694304	NN32-10	P	PPL		NL	15					N				RIELE	Riele	Riele	1994-01-08
1	-2150540	-2982344	52.416667	6.883333	522500	65300	32ULD5605109490	NN32-10	P	PPL		NL	15					N				NUTTER	Nutter	Nutter	1994-01-08
1	-2148190	-2979457	53.45	6.15	532700	60900	32ULE1075326114	NN32-07	H	FLTT		NL	02					N				LAAGTE	Laagte	Laagte	1994-01-08
1	-2153014	-2985437	50.8	5.766667	504800	54600	31UFS9495431233	NM31-06	P	PPL		NL	05					V				SINTGEERTRUIDE	Sint Geertruide	Sint Geertruide	1994-01-08
1	-2153011	-2985429	51.516667	4.283333	513100	41700	31UET8904508063	NM31-03	S	ML		NL	06					N				SINTANTONIUS	Sint Antonius	Sint Antonius	1994-01-08
1	-2156283	-2989514	51.683333	3.65	514100	33900	31UET4493726019	NM31-02	H	SHOL		NL	10					N				ZEEHONDENPLAAT	Zeehondenplaat	Zeehondenplaat	1994-01-08
1	-2156280	-2989510	53.316667	6.966667	531900	65800	32ULE6455109426	NN32-07	H	CHNM		NL	04					N				ZEEHAVENKANAAL	Zeehavenkanaal	Zeehavenkanaal	1994-01-08
1	-2148905	-2980333	52.066667	5.483333	520400	52900	31UFT7021671363	NN31-12	H	STM		NL	00					V				LUNTERENSCHEBEEK	Lunterensche Beek	Lunterensche Beek	1994-01-08
1	-2148894	-2980329	52.983333	5.916667	525900	55500	31UFU9579174397	NN31-12	P	PPL		NL	02					V				LUNIABIRD	Luniabird	Luniabird	1994-01-08
1	-2148887	-2980308	51.45	5.583333	512700	53500	31UFT7949903034	NM31-03	V	HTH		NL	06					N				LUCHENSEHEIDE	Luchense Heide	Luchense Heide	1994-01-08
1	-2148123	-2979376	52.816667	5.816667	524900	54900	31UFU8980755595	NN31-12	H	STM		NL	02					N				KUINDER	Kuinder	Kuinder	1994-01-08
1	-2150586	-2976817	53.466667	5.9	532800	55400	31UFV9249128101	NN31-09	T	DUNE		NL	02					V				HETOERD	Het Oerd	Het Oerd	1994-01-08
1	-2155454	-2988499	51.566667	3.5	513400	33000	31UET3465612962	NM31-02	S	ML		NL	10					N				WELTEVREDEN	Weltevreden	Weltevreden	1994-01-08
1	-2148084	-2979328	50.9	5.75	505400	54500	31UFS9336642307	NM31-06	T	HLL		NL	05					N				KRUISBERG	Kruisberg	Kruisberg	1994-01-08
1	-2148083	-2979327	52.383333	5.75	522300	54500	31UFU8715407234	NN31-12	H	STM		NL	03					N				KRUISBEEK	Kruisbeek	Kruisbeek	1994-01-08
1	-2149785	-2981411	53.15	7.016667	530900	70100	32ULD6736790794	NN32-07	P	PPL		NL	04					N				NAPELS	Napels	Napels	1994-01-08
1	-2149784	-2981410	53.35	6.883333	532100	65300	32ULE5911013295	NN32-07	P	PPL		NL	04					N				NANSUM	Nansum	Nansum	1994-01-08
1	-2149778	-2981404	51.516667	6.133333	513100	60800	32ULC0110811179	NM32-01	P	PPL		NL	05					N				NACHTEGAAL	Nachtegaal	Nachtegaal	1994-01-08
1	-2149772	-2981397	52.3	5.116667	521800	50700	31UFT4432996516	NN31-12	H	LK		NL	07					N				NAARDERMEER	Naardermeer	Naardermeer	1994-01-08
1	-2149769	-2981393	52.3	5.15	521800	50900	31UFT4660196583	NN31-12	P	PPL		NL	07					N				NAARDEN	Naarden	Naarden	1994-01-08
